source,country,query,title,company,location,salary_min,salary_max,description,created,scraped_at,country_name,skills,salary_avg
adzuna,nl,react developer,Intermediate React Developer,OfferZen,"Amsterdam, Noord-Holland",,,"Intermediate React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 2 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experienc…",2023-06-03 19:10:08+00:00,2025-06-30 19:54:01.421314,Netherlands,['React'],
adzuna,nl,react developer,Senior React Developer,OfferZen,"Den Haag, Zuid-Holland",,,"Senior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 6 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2023-02-16 14:35:23+00:00,2025-06-30 19:54:01.421320,Netherlands,['React'],
adzuna,nl,react developer,Senior React Developer,OfferZen,"Rotterdam, Zuid-Holland",,,"Senior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 6 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2022-11-30 15:03:40+00:00,2025-06-30 19:54:01.421326,Netherlands,['React'],
adzuna,nl,react developer,Intermediate React Developer,OfferZen,"Delft, Zuid-Holland",,,"Intermediate React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 2 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experienc…",2023-02-16 14:35:20+00:00,2025-06-30 19:54:01.421331,Netherlands,['React'],
adzuna,nl,react developer,Junior React Developer,OfferZen,"Rotterdam, Zuid-Holland",,,"Junior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 1 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2022-11-30 15:03:41+00:00,2025-06-30 19:54:01.421334,Netherlands,['React'],
adzuna,nl,react developer,Junior React Developer,OfferZen,"Delft, Zuid-Holland",,,"Junior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 1 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2023-02-16 14:35:20+00:00,2025-06-30 19:54:01.421337,Netherlands,['React'],
adzuna,nl,react developer,Senior React Developer,OfferZen,"Eindhoven, Noord-Brabant",,,"Senior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 6 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2023-02-16 14:35:22+00:00,2025-06-30 19:54:01.421341,Netherlands,['React'],
adzuna,nl,react developer,Junior React Developer,OfferZen,"Eindhoven, Noord-Brabant",,,"Junior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 1 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2023-02-16 14:35:22+00:00,2025-06-30 19:54:01.421344,Netherlands,['React'],
adzuna,nl,react developer,Senior React Developer,OfferZen,"Amsterdam, Noord-Holland",,,"Senior React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 6 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experience work…",2023-06-03 19:10:09+00:00,2025-06-30 19:54:01.421347,Netherlands,['React'],
adzuna,nl,react developer,Intermediate React Developer,OfferZen,"Den Haag, Zuid-Holland",,,"Intermediate React Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring React Developers. Companies on OfferZen are looking for React Developers with strong technical skills to produce visual interfaces of web applications, and develop new user-facing features. Requirements: 2 years experience working as a Frontend Developer Experience working with React Experience working in an English speaking environment Experienc…",2023-02-16 14:35:23+00:00,2025-06-30 19:54:01.421350,Netherlands,['React'],
adzuna,nl,react developer,Junior React Developer,Thinkwise,"Beekbergen, Apeldoorn",39180.0,50280.0,"Als Junior React Developer werk je samen met het Front-end team aan het Thinkwise Platform. Je ondersteunt het team bij het opleveren en optimaliseren van platformfeatures die door duizenden gebruikers worden gebruikt. Het Front-end team ontwikkelt met de nieuwste technieken een abstracte cross-platform GUI voor desktop, web en mobiel. Tijdens run-time bouwt de GUI, gebaseerd op het model van de eindapplicatie, de gebruikersinterface met dynamische componenten. Belangrijkste verantwoordelijkhed…",2025-06-28 18:55:11+00:00,2025-06-30 19:54:01.421353,Netherlands,['React'],44730.0
adzuna,nl,react developer,Senior React Developer,Picnic,Nederland,,,"In a nutshell At Picnic, we're revolutionising the way people buy groceries with our affordable and sustainable grocery service. We do almost everything in-house, developing cutting-edge technologies and processes to ensure we continue to grow rapidly without missing a beat. Our Web Development team plays an essential role in building and evolving the three key public platforms that drive Picnic's brand, talent acquisition, and customer engagement. We're actively architecting the future of 'Web…",2025-03-28 11:42:17+00:00,2025-06-30 19:54:01.421356,Netherlands,['React'],
adzuna,nl,react developer,PHP / React Developer,Friday Recruitment,"Bunschoten-Spakenburg, Bunschoten",,,"Je vindt hier een korte omschrijving van deze vacature. Nog vragen? Of benieuwd of dit een passende rol voor jou is? Neem contact met ons op! Wil je een leuke en creatieve baan in webontwikkeling? Wil je software ontwikkelen die meer is dan standaard sjablonen? Lees dan verder, want dit bedrijf is op zoek naar een nieuwe collega! Deze functie is beschikbaar bij een bedrijf in Bunschoten-Spakenburg met een innovatieve werkomgeving die waarde hecht aan creativiteit en gebruikersgemak. Je gaat dan…",2025-06-23 18:53:27+00:00,2025-06-30 19:54:01.421359,Netherlands,['React'],
adzuna,nl,react developer,Fullstack React developer (v/m/x),Conxillium Group,Nederland,,,"Draag bij aan de toekomst van lokale overheden en hun digitale interactie met inwoners! Zo ga je dat doen Samen met een team van developers, een tester, een Product Owner en een BRP-specialist, werk je aan de vernieuwing van onze VrijBRP oplossing. Dit is een moderne, open source basis registratie personen applicatie die voor gemeentes is ontwikkeld. Met een sterke focus op gebruiksvriendelijkheid, veiligheid, flexibiliteit en een open architectuur stelt VrijBRP gemeenten in staat om z lf de re…",2025-05-28 18:28:27+00:00,2025-06-30 19:54:01.421367,Netherlands,['React'],
adzuna,nl,react developer,React native developer | Crypto,Haystack People,Nederland,,,"Are you a Mobile Developer eager to make an impact in the dynamic world of crypto? Our client is looking for a dedicated React Native specialist to help build and enhance their mobile app, a key component of their platform. If you have a passion for mobile development and enjoy working on innovative projects, read on! Company profile Our client is a leading crypto broker with a mission to make cryptocurrency accessible to everyone. With tens of thousands of transactions daily and a growing user…",2025-06-12 22:04:29+00:00,2025-06-30 19:54:01.421371,Netherlands,['React'],
